Date,Symbol,Open,High,Low,Close,Volume,Open Interest,AI_Explanation,AI_Trend
20221018,FUT1,1415,1450,1380,1360,847,525,"This row was flagged due to a significant decrease in Open Interest from the previous day, which is suspicious and likely a data entry error.","The price of FUT8 showed a strong uptrend during the week, with a notable increase in volume on October 17th."
20221018,FUT2,1,1,1,1,1351,432,"The row was flagged due to a significant increase in trading volume compared to the previous days, which may be valid if it corresponds to market news or events.","The price of FUT8 fluctuated within a wide range throughout the week, with a notable increase in volume on the last trading day compared to the rest of the week."
20221018,FUT3,19305,19330,19300,19335,0,378,"This row was likely flagged due to a decrease in Open Interest from the previous day, which may be considered suspicious and worth investigating further.","The price of FUT8 experienced volatility throughout the week, with a noticeable increase in volume on 20221017."
20221018,FUT4,6395,6405,6340,6380,891,522,"This row was likely flagged due to a significant spike in the 'Open', 'High', 'Low', and 'Close' prices on the given date, which is likely suspicious as it is a drastic change from the previous values.",The price of FUT8 experienced a significant spike on 20221021 with extremely low volume compared to the previous days.
20221018,FUT6,145,190,100,235,0,515,"The row was flagged due to a sudden increase in the Open, High, Low, and Close prices without a corresponding increase in Volume, which may be suspicious and warrant further investigation.","There is a significant spike in price and volume on 2022-10-21, with both opening and closing price at a much higher level compared to the rest of the week."
20221018,FUT7,41965,42070,41895,42050,1034,513,"This row was flagged for having an unusually low Open Interest relative to the previous days, which may be suspicious and warrant further investigation.","The trading volume significantly increased on 20221025 compared to the rest of the week, with a relatively stable price range observed throughout."
20221018,FUT8,1215,1225,1130,1210,923,380,"The row was flagged for having a significant increase in Open Price from the previous day, which may be valid due to market fluctuations but should be reviewed for any data errors.","There was a significant spike in volume on 20221025 compared to the surrounding days for symbol FUT8, with prices remaining relatively stable."
20221018,FUT10,150,200,140,160,801,521,"This row was most likely flagged due to a significant increase in the 'Open' value compared to the previous days, making it potentially suspicious as a data entry error.",The symbol FUT8 experienced a significant increase in price and volume on October 27th compared to the rest of the week.
20221019,FUT1,1340,1350,1275,1335,1015,490,"The row was flagged due to a significant and sudden increase in Open, High, Low, and Close prices compared to the context data, indicating a potential data entry error, making it suspicious.","The price of FUT8 remained relatively stable with minor fluctuations throughout the week, but there was a significant increase in trading volume on 20221027."
20221019,FUT2,100,100,100,100,1000,565,"This row was likely flagged due to an unusual increase in Open Interest compared to the previous days, which is suspicious and may require further investigation.",The price of FUT8 experienced a slight decrease from 28290 on 10/26 to 43440 on 10/31 with a decrease in volume from 1099 to 768.
20221019,FUT3,19300,19360,19300,19315,910,446,"This row was likely flagged by the auto quality check because the Open Interest value of 813 is significantly higher or lower than the average Open Interest values in the context rows, making it suspicious.","The price of FUT8 steadily increased throughout the week with consistent volume, indicating strong bullish momentum in the market."
20221019,FUT4,6370,6385,6300,6360,1308,533,"This row was likely flagged due to the significantly lower values for 'Open', 'High', 'Low', and 'Close' compared to the previous day, making it suspicious for potential data entry errors.","The price and volume for symbol FUT8 remained relatively stable on 20221101, but experienced a significant drop in both metrics on 20221102."
20221019,FUT6,220,305,150,270,880,725,"This row was flagged for having a significantly lower Open Interest compared to the previous days, which is likely valid as it may indicate a decrease in market participation or interest in the commodity futures for crypto symbol 'FUT8'.","The symbol FUT8 experienced a significant decrease in price and volume on November 2nd, with an open and close price of 2 and a volume of 1022."
20221019,FUT7,42080,42220,42020,42080,756,420,"This row was flagged for potential data quality issues due to the unusually high open, high, and low prices compared to the previous days, making it suspicious and potentially invalid.","The symbol FUT8 experienced a significant drop in price and increase in volume on 20221104, possibly indicating a shift in market sentiment."
20221019,FUT8,1195,1320,1095,1180,1048,482,"The row was flagged for having a significant decrease in open interest from the previous day, which is suspicious and may be due to a data entry error.","There is a significant increase in volume on 20221102 compared to the rest of the week for symbol FUT8, with the price staying relatively stable."
20221019,FUT10,185,245,100,175,991,750,"The most likely reason for this row being flagged by the auto quality check is the significant increase in the High value compared to the previous days, making it potentially suspicious.","The price and volume of FUT8 saw a significant spike on November 4th, with the price ranging from 100 to 170 and a volume of 1244 contracts traded."
20221020,FUT1,1330,1335,1270,1375,1212,662,"The row was flagged due to a significant decrease in Open Interest from the previous day, which is suspicious and may require further investigation.","The price of symbol FUT8 experienced a significant increase from 11/02 to 11/04, with a spike in volume on 11/04, followed by a decrease in price and volume on 11/07 and 11/09."
20221020,FUT2,100,100,100,100,1050,484,"This row was flagged due to a significant decrease in Open Interest compared to the previous day, which may be valid if there was a change in market conditions affecting trading activity.","There was a significant increase in price and volume on 20221108, with the highest close of 200 and volume of 1044."
20221020,FUT3,19230,19265,19190,19270,1038,549,"This row was flagged for a significant increase in the High price compared to the previous days, which may be suspicious and warrant further investigation.",The symbol FUT8 experienced significant price volatility and spikes in volume on 20221111 with a high of 300 and an increase in volume to 1327.
20221020,FUT4,6440,6540,6405,6465,644,615,"The row was flagged due to a significant spike in volume compared to the context data, making it likely suspicious and potentially invalid.","The volume for symbol FUT8 significantly spiked on 20221114, indicating a potential anomaly or exceptional trading activity."
20221020,FUT6,270,295,235,305,630,337,"The row was flagged due to a significant increase in Volume compared to the previous days, making it suspicious for potential data entry error or outlier, warranting further investigation.",There was a significant spike in volume on 20221114 compared to the rest of the week for the FUT8 symbol.
20221020,FUT7,42035,42140,42015,42050,939,296,"This row was flagged due to an unusual drop in the Close price from the previous day, which is suspicious and may warrant further investigation as a potential data entry error or anomaly.","Over the week, there was a significant increase in volume on 20221114, reaching 113,300, while the closing price on 20221116 dropped to $100."
20221020,FUT8,1200,1235,1115,1155,1044,410,"This row was flagged due to a significant decrease in Open, High, Low, and Close prices compared to the previous CONTEXT rows, making it suspicious for potential data entry error or anomaly.","The symbol FUT8 experienced a significant increase in volume on November 14, reaching 113,300, which may indicate a potential anomaly or abnormal trading activity."
20221020,FUT10,195,280,100,195,0,510,"This row was likely flagged due to a decrease in Open Interest compared to the previous days, which may indicate a change in market activity, making it a valid flag for review.","The volume spiked significantly on 20221114 for symbol FUT8, indicating a possible anomaly or significant event affecting trading activity."
20221021,FUT1,1435,1495,1415,1445,1218,353,"This row was flagged because the Open Interest value of 442 is significantly lower compared to the previous days, which is valid as it indicates a potential anomaly in trading activity for this commodity futures contract.","The price of FUT8 experienced significant volatility, with a sharp drop on November 16th followed by a rebound on November 21st, while the volume remained relatively stable throughout the week."
20221021,FUT2,100,225,100,200,763,638,"The row was flagged due to the inconsistency in the Low value compared to the previous days, making it suspicious, likely indicating a data input error.","The price of FUT8 experienced significant fluctuations throughout the week, with a notable increase in volume on 20221122."
20221021,FUT3,19320,19340,19310,19385,1250,229,"The row was flagged for having a significant increase in Open Interest compared to the previous days, which is suspicious and may require further investigation.","The price of FUT8 saw significant volatility over the week, with a sharp drop in price on the 16th followed by a steady increase in price and volume towards the end of the week."
20221021,FUT4,6460,6560,6385,6480,949,236,"The row was likely flagged due to a significant spike in the 'Open', 'High', 'Low', and 'Close' prices compared to the previous week's data, making it suspicious for data quality.","There was a significant increase in both price and volume on 20221124 for symbol FUT8, with the price reaching a peak of 3000 and volume hitting 901."
20221021,FUT6,270,310,245,290,978,596,"This row was likely flagged by the QUALITY_CHECK for having a significant increase in the Close price compared to the previous day, which is suspicious and may warrant further investigation.","The price of the symbol FUT8 experienced a significant increase from 185 to 3000 over the week, with a corresponding jump in volume from 797 to 1099."
20221021,FUT7,42005,42095,41965,41920,923,372,"This row was flagged for having a large decrease in Open Interest compared to the previous week, which could be viewed as suspicious.","The price of FUT8 saw a significant increase from 20221124 to 20221125, with a spike in volume on those days as well."
20221021,FUT8,28205,28205,28205,28205,0,452,"This row was flagged due to a sudden decrease in Open Interest compared to the previous days, which is likely suspicious as it is not in line with the typical trading patterns.","The price of FUT8 saw a significant increase from 20221123 to 20221129, with the highest volume occurring on 20221125."
20221021,FUT10,135,135,115,135,1531,416,"This row was flagged due to a significant decrease in Open Interest compared to the previous week, which is suspicious and should be investigated further.",The price of Symbol FUT8 has been showing a steady upward trend with significant volume spikes towards the end of the week.
20221024,FUT1,1460,1475,1450,1500,105400,422,"This row was likely flagged because the recorded Open Interest of 448 is significantly lower than the Volume of 1332, which is suspicious and may indicate a data quality issue.","The price of FUT8 increased significantly throughout the week, reaching a high of 3325, while the volume remained relatively low at 1332."
20221024,FUT2,210,390,180,265,988,361,"The most likely reason this row was flagged by the auto quality check is a sudden decrease in volume from 1332 to 702, which may be suspicious and warrant further investigation.","The price of FUT8 remained relatively stable between 3060 and 3335 over the week, with a decrease in volume on the second day."
20221024,FUT3,19330,19425,19315,19340,1117,311,"This row was flagged due to a significant increase in volume compared to the previous days, which may be considered suspicious and warrant further investigation.","The price of FUT8 fluctuated significantly between 20221201 and 20221205, with a peak at 3355 on 20221205, and a drop to 3230 on 20221205, while the volume decreased from 1332 to 1037 over the same period."
20221024,FUT4,6415,6485,6330,6465,1462,798,"The row was flagged because it has a volume of 0, which is suspicious given the previous days' volume activity, indicating a possible data entry error that requires validation.","Over the past week, FUT8 experienced a slight decrease in price with higher volumes observed, except for December 6th when the volume dropped to zero."
20221024,FUT6,225,240,195,310,937,445,"The row was flagged because the Open Interest value of 286 is significantly lower than the previous days, so it is suspicious and may require further investigation.","The volume decreased significantly on 20221206 compared to other days in the week, with no trading activity recorded."
20221024,FUT7,41855,41955,41770,41820,964,543,"The row was likely flagged by the auto quality check due to the unusually high range between the High and Low prices for the Symbol 'FUT9', which may be suspicious and warrant further investigation.","Over the course of the week, symbol FUT9 experienced a significant price fluctuation from an open of 335 to a high of 495, with relatively low volume of 1283."
20221024,FUT8,28205,28225,28175,28240,610,449,"The row was likely flagged due to a significant increase in Open Interest from 484 to 499, which may be suspicious and worth investigating further.","The symbol FUT9 saw a significant increase in both price and volume from January 1st to January 4th, with the price jumping from 370 to 505 and volume increasing from 1283 to 1322."
20221024,FUT10,110,115,100,145,900,610,"The row was flagged due to the Open Interest value of 434 being significantly lower than the previous day's value of 499, which may be suspicious and warrant further investigation.","The price of symbol FUT9 experienced significant volatility with a wide range between the High and Low prices over the week, while volume showed a slight decline towards the end of the period."
20221025,FUT1,1480,1525,1440,1400,1295,660,"The row was flagged for having an unusually high Open Interest compared to the previous days, indicating a potential anomaly in trading activity, which is suspicious and may warrant further investigation.","The price of Symbol FUT9 saw a significant increase from 20210101 to 20210106, reaching a high of 620 while volume remained relatively stable around the 1000 mark."
20221025,FUT2,275,340,130,325,756,350,"This row was flagged for having a significantly lower Open Interest compared to the previous days, which could be suspicious and requires further investigation to determine its validity.","The price of FUT9 showed a fluctuation between 255 and 620 over the week, with a significant increase in volume on 20210104."
20221025,FUT3,19380,19530,19343,19325,790,680,"This row was flagged because the Open Interest value of 420 on 20210108 is significantly lower than the previous values, which may indicate a data reporting error and is likely suspicious.","The price of FUT9 saw a significant increase from 20210105 to 20210108, reaching its highest closing price on 20210108 with a volume spike on the same day."
20221025,FUT4,6500,6575,6415,6550,1140,549,"This row was likely flagged due to a significant increase in Open Interest compared to the previous days, which could be valid if there was a sudden influx of new participants in the market.","The symbol FUT9 experienced a significant increase in both price and volume on January 8th, with the price reaching 650 and volume at 1157."
20221025,FUT6,320,395,305,240,1327,710,"This row was flagged because the 'Open' price significantly increased from the previous day, making it suspicious, although it is likely valid given the consistent 'Open Interest' value.","Over the one-week period, there was a significant increase in both price and volume for symbol FUT9, with the price reaching a high of 710 and volume peaking at 1381 on 20210112."
20221025,FUT7,41840,42010,41825,41930,531,557,"This row was flagged by the quality check possibly due to the significant increase in High compared to the previous days, which may be considered suspicious and require further investigation.",There is a noticeable increase in volume and price volatility from 20210108 to 20210113 for symbol FUT9.
20221025,FUT8,28180,28200,28105,28200,1126,409,"This row was flagged for having a significant decrease in Open Interest from the previous day's value, which is suspicious and may indicate data error or manipulation.","The price of FUT9 experienced a significant jump on 20210108, with a high volume traded, but then saw a gradual decline in both price and volume over the rest of the week."
20221025,FUT10,145,310,100,105,1079,427,"This row was flagged due to extremely low values for 'Open', 'High', 'Low', and 'Close', which is most likely an error and suspicious.","The price of FUT9 showed a significant decrease from 755 to 610 over the week, with volume fluctuating but remaining relatively high."
20221026,FUT1,1420,1540,1375,1540,1008,587,This row was flagged due to an extremely high Open value compared to the past week's data; it is likely suspicious as it does not align with the historical trend.,"The symbol FUT9 experienced a significant drop in price and volume on January 15th, followed by an unusual spike in price on January 18th with no volume traded."
20221026,FUT2,305,335,300,290,0,340,"The row was likely flagged for the significant decrease in Close price from the previous day, making it suspicious.","The symbol FUT9 experienced a significant price drop from 20210113 to 20210114, with the volume decreasing on 20210118 to zero."
20221026,FUT3,19315,19390,19295,19295,840,535,"This row was flagged by the quality check for having a significantly lower Open Interest value compared to the CONTEXT rows, indicating a potential data discrepancy that is likely suspicious.","The price of symbol FUT9 saw a significant drop from 20210115 to 20210119, with volume remaining relatively stable throughout the week."
20221026,FUT4,6620,6670,6600,6610,1064,539,"This row was flagged due to a significant decrease in Close price compared to the previous day, which is suspicious and may warrant further investigation.","During this week, symbol FUT9 experienced a significant decrease in price from 4110 to 3965 with a spike in volume on the 19th as compared to the previous days, indicating potential changes in market sentiment."
20221026,FUT6,315,380,295,300,667,598,"This row was flagged due to a decrease in Open Interest, which is probably valid given the consistent price movements and volume in the context rows.","There was a drastic drop in volume on January 18th for symbol FUT9, with the price remaining stable."
20221026,FUT7,41985,42045,41880,41950,981,567,"This row was flagged due to a decrease in Open Interest from 371 to 363 in the past week, potentially indicating reduced trader participation, which is suspicious and may require further investigation.",There was a decrease in price from 4110 on 01/19 to 3900 on 01/20 with a notable spike in volume on 01/22 to 965.
20221026,FUT8,28305,28375,28250,28290,1099,432,The row was flagged for having a significant decrease in Open Interest compared to the previous days but is probably valid due to normal fluctuations in trading activity.,"The price of FUT9 fluctuated throughout the week, with a significant drop in volume on 20210120 followed by a steady increase in both price and volume towards the end of the week."
20221026,FUT10,115,200,100,135,851,458,"The row was likely flagged due to a decrease in open interest from the previous day, which is suspicious and may require further investigation.","There was a noticeable decrease in price from 20210120 to 20210121, despite an increase in volume, followed by relatively stable prices and volumes for the rest of the week."
20221027,FUT1,1490,1545,1470,1510,1022,357,"The row was flagged due to a significant discrepancy in the Open price compared to the previous days, making it suspicious and likely invalid.",The price of the FUT9 commodity remained relatively stable throughout the week with a spike in volume on 20210127.
20221027,FUT2,265,375,180,255,747,621,"This row was flagged because the Open Interest value of 485 is significantly higher than the previous days, which may be suspicious and require further investigation.","There was a significant increase in volume on 20210127 compared to other days, but it dropped to zero on 20210128 and 20210129, indicating a potential anomaly or data issue."
20221027,FUT3,19220,19218,19185,19200,959,458,"The data row was flagged because the Open Interest value is significantly lower than the average of the last 7 days, indicating a potential data entry error, making it suspicious.","The price of FUT9 increased steadily throughout the week, reaching a new high, while volume remained relatively low."
20221027,FUT4,6680,6735,6660,6670,832,542,"This row was flagged for having a significant spike in Open price compared to the previous days, making it suspicious and likely invalid as it seems highly unusual for the price to double overnight.",The price of FUT9 remained flat at 54970 with a significant increase in volume from 562 to 1174 over the one-week period.
20221027,FUT6,365,505,384,365,1034,451,"The row was flagged for having a significant increase in Open Interest compared to the previous days, which is suspicious and may require further investigation.",The price and volume for symbol FUT9 remained stable with no significant changes or anomalies over the week.
20221027,FUT7,42005,42055,41975,41930,858,393,"The row was flagged for a potential anomaly in the sudden decrease in Open Interest from 523 to 361, likely due to data discrepancy or reporting error. This is suspicious and may require further investigation.",The price of symbol FUT9 remained stable at 54970 for three consecutive days with a significant increase in volume on the second day.
20221027,FUT8,282750,282850,282350,282600,1247,541,"The row was flagged for having a decrease in Open Interest from the previous day, which could be valid due to normal market fluctuations in futures trading.",There was a significant increase in volume on 20210202 compared to the rest of the week for symbol FUT9.
20221027,FUT10,105,110,100,100,873,588,"This row was flagged due to the sudden decrease in Close price compared to the previous days, which may be suspicious and warrant further investigation.","The price of FUT9 remained stable around 43500 with fluctuating volume, except on 20210208 where a lower close price and higher volume were observed."
20221028,FUT1,1460,1495,1400,1500,1247,349,"The row was likely flagged due to a significant decrease in Open Interest compared to the previous days, which may be suspicious and warrant further investigation.",There was a steady decrease in both price and volume from 20210202 to 20210209 for symbol FUT9.
20221028,FUT2,295,375,275,245,1038,736,"The row was flagged because Open Interest significantly decreased from the previous day, making it suspicious and potentially invalid.","The price of FUT9 remained relatively stable around 43500 for most of the week, with a slight decrease on the last trading day, while volume saw a significant increase on 20210210 compared to previous days."
20221028,FUT3,19205,19240,19180,19195,1146,429,"The row was flagged because the Open Interest value of 473 is significantly lower than the previous day, which may be suspicious and requires further investigation.",The price of symbol FUT9 remained relatively stable around 43500 with a slight increase in volume on 20210210.
20221028,FUT4,67200,68400,67050,67200,950,618,"The row was flagged for having a potentially abnormal increase in Open Interest compared to previous days, which may be valid due to regular fluctuations in market activity.","The price of FUT9 remained relatively stable throughout the week, with a slight dip in price on Monday followed by a gradual increase until Thursday, with a decrease in volume on Wednesday and Friday."
20221028,FUT6,455,460,400,545,841,564,"This row was flagged for a change in Open Interest (484 to 439) from the previous day, which is suspicious and may indicate data entry error.","The price of FUT9 remained relatively stable throughout the week, with a slight decrease in volume on the last day."
20221028,FUT7,1,1,1,1,1191,650,"This row was flagged by the quality check due to a decrease in Open Interest, which is suspicious as it may indicate a reduction in market participants or interest in the commodity.","Over the past week, the price of FUT9 remained relatively stable between 43320 and 43430, with a notable increase in volume on 20210215."
20221028,FUT8,43500,43500,43513,43500,843,612,This row was flagged because the Open Interest value of 322 is significantly lower compared to the previous days and is likely suspicious.,"Over the week, the price of FUT9 remained relatively stable, with a slight decrease in volume towards the end of the period."
20221028,FUT10,100,205,100,100,1148,507,"This row was flagged due to a significant decrease in Open Interest compared to the previous days, which is suspicious and may require further investigation.","The price of FUT9 remained relatively stable throughout the week, with a slight increase towards the end, while volume saw a significant spike on February 15th."
20221031,FUT1,1480,1485,1380,1485,885,550,"This row was flagged because the Open Interest value of 584 is significantly higher than the past 7 days, which suggests suspicious activity.","Over the past week, the price of symbol FUT9 has been relatively stable with minor fluctuations, while the volume has varied but remained within a moderate range."
20221031,FUT2,250,270,185,300,1165,452,This row was flagged for having a slightly lower volume compared to the previous day and is likely a valid data point.,"The price of FUT9 remained relatively stable throughout the week, with a slight increase in volume on 20210217."
20221031,FUT3,19145,19180,19140,19110,1015,500,"The row was flagged for having a decrease in Open Interest (440 to 412) compared to the previous week, which may be suspicious and warrant further investigation.","Overall, the price of FUT9 remained relatively stable throughout the week, with a slight increase in volume towards the end of the period."
20221031,FUT4,43500,43500,43500,43500,1330,521,"The row was flagged because the Open Interest value of 661 on 20210224 is significantly lower than the previous days, which is suspicious and may require further investigation.","The price of FUT9 showed consistent upward movement throughout the week with increasing volume, indicating strong buying interest."
20221031,FUT6,555,565,550,545,1042,402,"The row was flagged due to a decrease in Open Interest compared to the previous day, which may be valid if traders closed positions.",The price of FUT9 remained relatively stable with a slight increase in volume towards the end of the week.
20221031,FUT7,100,100,100,100,1068,605,"This row was flagged because the Close price is significantly lower than the previous day's Close, which may indicate a data recording error and is likely suspicious.","The price of FUT9 remained relatively stable throughout the week, with a slight decrease in volume on the last day."
20221031,FUT8,43465,43470,43425,43440,768,688,"This row was likely flagged by the auto quality check for having a significant change in Open Interest compared to the previous days, making it suspicious.","The price of symbol FUT9 remained relatively stable throughout the week, with low volatility in both price and volume."
20221031,FUT10,170,270,100,105,953,510,"This row was flagged due to the decrease in Open Interest from 510 to 415 in the last two days, which may be suspicious and should be investigated further for data quality issues.",The price of FUT9 slightly decreased over the week despite a decrease in trading volume.
20221101,FUT1,1465,1595,1415,1430,1429,461,"This row was flagged due to unusually low volume on 20210303 compared to previous days, suggesting a potential data reporting error and is likely valid.","There was a decrease in volume on March 3rd compared to the previous days, while the price for FUT9 remained relatively stable."
20221101,FUT2,300,300,300,300,1011,500,"This row was flagged due to a sudden increase in Volume compared to the previous days, indicating a potential outlier that may be suspicious and require further investigation.","The price of FUT9 remained relatively stable throughout the week, with a slight decrease in volume on March 3rd."
20221101,FUT3,19190,19195,19050,19160,1118,515,"The most likely reason why this row was flagged is due to a relatively large increase in Open Interest compared to the previous days, making it potentially suspicious and requiring further investigation.","The volume decreased sharply on 20210303 with a volume of 0, but rebounded on 20210304 with a volume of 1275."
20221101,FUT4,20190,20190,20190,20190,0,625,"The row was flagged because the 'Open', 'High', 'Low', and 'Close' prices are unusually low compared to the context data, potentially indicating data entry errors, and it is likely suspicious.","The volume saw a significant drop to 0 on 20210303, possibly indicating a lack of trading activity or data collection error."
20221101,FUT6,600,675,505,540,858,613,"This row was flagged by the QUALITY_CHECK due to a significant decrease in the 'Open' price compared to the previous days, raising suspicion for data entry error or anomaly.",The symbol 'FUT9' experienced a significant drop in volume on 20210303 and a sudden decrease in price on 20210308 and 20210309.
20221101,FUT7,100,100,100,100,1165,533,"The row was flagged due to an unusual decrease in the Open and High prices compared to the previous days, which may be suspicious and require further investigation for validity.","The symbol FUT9 experienced a significant drop in price and volume on March 8th, followed by a rebound in price but not volume on March 9th."
20221101,FUT8,43385,43405,43310,43440,593,813,"This row was flagged due to the discrepancy between the High and Close prices, likely valid as the Open Interest has significantly increased.","There is an unusual drop in both price and volume on March 8 for symbol FUT9, followed by a significant increase in volume on March 11 despite the price rebounding."
20221101,FUT10,100,100,100,100,1004,538,"This row was flagged for having a significant increase in Close price compared to the previous days, which is probably valid due to the high trading volume and consistent open interest.","There was a significant increase in volume on 20210312 compared to the rest of the week, coinciding with a sharp increase in the closing price for symbol FUT9."
20221102,FUT1,1375,1373,1345,1375,763,464,"This row was likely flagged for having an unusually high volume of 86,000 compared to the previous days, making it suspicious and potentially invalid.",There was a significant increase in both price and volume on 20210315 for symbol FUT9 compared to the rest of the week.
20221102,FUT2,310,400,210,280,631,511,"This row was flagged because the Low value of 190 is significantly lower than the Open and High values in the context of the past week, and it is likely a valid anomaly in the data.","The price of FUT9 saw a significant increase from the open price of 100 on 20210309 to a close price of 255 on 20210312, with a spike in trading volume on 20210315 reaching 86000."
20221102,FUT3,19195,19230,19165,19120,1423,511,"This row was likely flagged due to the decrease in Open Interest compared to the previous days, which is suspicious and may require further investigation.","The price of Symbol FUT9 experienced a significant increase from $110 to $255 within one week, with a notable spike in volume on the third day."
20221102,FUT4,20150,20280,20100,20125,1036,487,"The row was flagged due to a significant decrease in Open Interest from the previous day, likely invalid or suspicious.","The volume spiked significantly on March 15th, reaching 86,000, while the price remained relatively stable around the $255 mark."
20221102,FUT6,540,540,540,540,1215,709,"The row was flagged because the Open Interest value of 479 is significantly lower compared to the previous days, which is suspicious and may require further investigation to determine if it is valid.","There was a sharp increase in volume on 20210315 compared to the rest of the week for symbol FUT9, with a consistent closing price of 255."
20221102,FUT7,105,180,100,135,804,527,"The most likely reason why this row was flagged is the significant decrease in Open Interest compared to the previous days, which may indicate a suspicious anomaly in trading activity for the Futures contract FUT9, likely invalid.","The symbol FUT9 experienced significant fluctuations in both price and volume, with a drastic drop in price on 03/18 and a decrease in volume on 03/22."
20221102,FUT8,2,2,2,2,1022,342,"This row was likely flagged by the quality check for having a significant decrease in Open Interest from the previous day, which is suspicious and may require further investigation.","The symbol FUT9 experienced a significant drop in price and volume between March 16 and March 18, followed by relatively stable trading days with lower volume levels."
20221102,FUT10,125,150,100,135,825,538,"This row was flagged because the Open and Close prices are unusually close to each other, potentially indicating a data entry error, making it suspicious.","The symbol FUT9 experienced a significant decrease in price and volume on 20210322, with the open, high, low, and close all dropping compared to the previous days."
20221103,FUT1,1370,1369,1340,1425,875,465,"This row was flagged due to the significant drop in Open Interest from the previous day, making it suspicious as it may indicate a potential anomaly in trading activity for the commodity futures contract.",There is a notable decrease in price and volume on 20210325 compared to the rest of the week for symbol FUT9.
20221103,FUT2,280,370,125,255,750,534,"This row was flagged because the Open Interest value is significantly lower than the previous days, which may indicate an error in recording or data entry, making it suspicious.","The price of symbol FUT9 experienced a significant drop on 20210322, with volume also decreasing compared to the previous day."
20221103,FUT3,19080,19130,19070,19055,1136,559,"The row was flagged because the Close price is significantly lower than the previous days, indicating a potential error or anomaly in the data, making it suspicious.","The price for symbol FUT9 had significant fluctuations throughout the week, with a sharp drop in price on March 22nd followed by a spike on March 26th, while the volume remained relatively consistent."
20221103,FUT4,20215,20220,20185,20175,319,413,"This row was flagged due to a decrease in Open Interest from 449 to 418, which is suspicious and may warrant further investigation.",There is a significant decrease in price and increase in volume on 20210325 for symbol FUT9.
20221103,FUT6,520,645,460,620,0,469,"The most likely reason this row was flagged is due to the significant increase in 'Open' and 'High' prices compared to the CONTEXT rows, making it suspicious.","The price for symbol FUT9 saw a significant increase on 20210326, reaching $230, before dropping sharply to $150 by 20210329, with volume remaining relatively stable throughout the week."
20221103,FUT7,185,220,150,155,1389,361,"This row was likely flagged due to unusually high Open Interest compared to the average of the previous week's data for the same symbol, making it suspicious for further investigation.","The price of FUT9 remained relatively stable throughout the week with a slight increase in volume, suggesting steady trading activity."
20221103,FUT8,100,100,100,100,777,482,"The row was flagged by the quality check for a significant increase in Open Interest from 483 to 433 within a day, suggesting a potential data entry error that is suspicious.","The price of symbol FUT9 saw a significant increase from April 1st to April 2nd, with the volume decreasing by almost half."
20221103,FUT10,100,100,100,100,754,607,"This row was flagged by the quality check due to a significant drop in the Low price compared to the previous days' data, making it suspicious and likely invalid.","Over the course of the week, there was a significant increase in both price and volume on April 2nd, with the highest price and lowest volume on April 1st."
20221104,FUT1,1520,1520,1460,1495,904,400,"This row was flagged because the Open Interest value significantly decreased from the previous day, which may be suspicious and warrant further investigation.","There was a significant increase in both price and volume on the second day, with the highest close of the week on the fourth day."
20221104,FUT2,335,380,290,310,1067,554,"This row was flagged for a potentially suspicious sudden increase in Open Interest, which may not align with the recent trend in price movements for the commodity futures of crypto and should be further investigated for validity.","There was a significant increase in volume on 20210402, with the price ranging from 1475 to 1590 for symbol FUT9."
20221104,FUT3,19110,19140,19080,19055,1164,517,"This row was likely flagged due to the decrease in the Open Interest from the previous day, which is suspicious and may indicate a data entry error or anomaly.","Over the course of the week, the price of FUT9 experienced significant fluctuations, with the highest volume recorded on 20210408."
20221104,FUT4,20155,20185,20140,20135,1059,478,"The row was flagged because the Close price is significantly higher compared to the Open price, which may be suspicious and requires further investigation to determine its validity.","The volume spiked on April 8th, reaching 1247, while the price also increased compared to the previous days."
20221104,FUT6,710,720,595,755,1012,616,This row was flagged for having a lower Open Interest compared to the average of the previous week and is likely valid due to the decrease in trading activity.,"The price for symbol FUT9 showed a slight uptrend throughout the week, with a decrease in trading volume on the last two days."
20221104,FUT7,135,127,100,100,812,497,"The row was flagged for having a significant increase in volume compared to the previous days, which may be suspicious and require further investigation.","The symbol FUT9 experienced a significant increase in volume on 20210408, with the price also showing an uptrend from the previous day."
20221104,FUT8,145,170,100,110,1244,677,"The row was flagged for having the same Open Interest as the previous day, which is suspicious and may indicate data entry error or manipulation.","Over the week, there was a noticeable increase in volume on 20210408 and a decrease in volume on 20210409 for symbol FUT9, with prices fluctuating but ultimately closing near the opening price."
20221104,FUT10,130,180,100,130,975,352,"This row was flagged due to a significant drop in the low price compared to the previous days, which seems suspicious.","The price of FUT9 saw a significant drop on 20210415 compared to the previous days, with a notable decrease in volume as well."
20221107,FUT1,1480,1535,1380,1485,869,604,"The row was flagged because the Open Interest value of 566 is significantly lower than the previous days (average around 450), making it suspicious as it indicates a sudden drop in interest in this commodity futures contract.","The price of FUT9 declined steadily throughout the week from 1625 to 1505, with a spike in volume on 20210413."
20221107,FUT2,430,540,390,405,1329,451,"This row was likely flagged due to the inconsistency between the High and Low values, which differ by a large amount, making it suspicious.","The volume spiked on 20210413 with 1092 contracts traded, while the price remained relatively stable throughout the week for symbol FUT9."
20221107,FUT3,19055,19130,19035,19145,992,405,"This row was flagged because the Open Interest value of 415 is significantly lower than the previous days, suggesting a potential data error or anomaly. It is likely suspicious.",The price of FUT9 decreased steadily throughout the week despite a slight increase in volume on the last day.
