Date,Symbol,Open,High,Low,Close,Volume,Open Interest
20220527,FUT10,25155,25255,25105,25075,869,598
20220530,FUT1,96650,96700,96300,97550,639,428
20220530,FUT2,155,195,105,155,749,501
20220530,FUT3,1020,1095,985,1005,764,517
20220530,FUT4,210,270,125,205,641,591
20220530,FUT6,245,300,245,305,1112,580
20220530,FUT7,415,610,360,380,626,469
20220530,FUT8,260,370,210,300,1030,424
20220530,FUT10,25040,25080,24925,25070,91200,686
20220531,FUT1,43500,43500,43500,43500,1264,566
20220531,FUT2,210,209,180,210,1045,621
20220531,FUT3,1060,1039,965,1120,1011,524
20220531,FUT4,110,145,100,100,1012,475
20220531,FUT6,345,395,330,420,1304,481
20220531,FUT7,370,395,355,305,1187,484
20220531,FUT8,315,415,262,255,811,429
20220531,FUT10,25075,25180,25060,25130,923,459
20220601,FUT1,43500,43500,43495,43500,980,593
20220601,FUT2,295,315,275,290,951,544
20220601,FUT3,1160,1205,1125,1170,939,405
20220601,FUT4,100,100,100,135,916,538
20220601,FUT6,450,530,330,490,1093,502
20220601,FUT7,310,410,230,330,1009,613
20220601,FUT8,180,164,100,165,833,573
20220601,FUT10,25120,25255,25060,25100,1271,402
20220602,FUT1,434750,434850,434500,433750,879,474
20220602,FUT2,325,360,225,385,1108,611
20220602,FUT3,1155,1210,1145,1225,1133,334
20220602,FUT4,135,150,130,240,840,596
20220602,FUT6,430,440,405,410,692,664
20220602,FUT7,340,480,300,325,1175,490
20220602,FUT8,100,130,100,100,928,471
20220602,FUT10,25195,25315,25120,25310,824,464
20220603,FUT1,43500,43500,43500,43500,943,477
20220603,FUT2,395,420,385,350,771,599
20220603,FUT3,1210,1385,1170,1165,908,564
20220603,FUT4,270,380,230,205,900,414
20220603,FUT6,440,550,395,405,780,687
20220603,FUT7,345,390,315,440,981,273
20220603,FUT8,100,100,100,100,780,544
20220603,FUT10,25275,25345,25115,25280,994,388
20220606,FUT1,43490,43500,43425,43405,638,467
20220606,FUT2,4000,4950,3950,3350,1296,579
20220606,FUT3,3,3,3,3,571,579
20220606,FUT4,210,365,100,155,1037,489
20220606,FUT6,475,620,410,440,972,631
20220606,FUT7,450,428,370,395,1282,475
20220606,FUT8,4555,4555,4555,4555,0,356
20220606,FUT10,25340,25385,25270,25325,1060,564
20220607,FUT1,43415,43485,43370,43390,1121,586
20220607,FUT2,3305,3425,3275,3380,1054,306
20220607,FUT3,100,205,100,100,930,556
20220607,FUT4,220,315,210,255,1178,632
20220607,FUT6,500,590,410,470,1006,343
20220607,FUT7,350,475,200,385,1094,442
20220607,FUT8,4665,4735,4575,4615,997,458
20220607,FUT10,25380,25500,25300,25410,1127,636
20220608,FUT1,43475,43485,43355,43500,965,305
20220608,FUT2,33335,33335,33335,33335,0,523
20220608,FUT3,100,120,100,100,1068,481
20220608,FUT4,200,250,100,195,945,687
20220608,FUT6,480,550,415,500,1083,555
20220608,FUT7,395,535,385,420,1245,547
20220608,FUT8,4525,4545,4475,4550,1127,480
20220608,FUT10,25395,25435,25340,25440,874,373
20220609,FUT1,43485,43495,43370,43500,1192,545
20220609,FUT2,33330,33355,33295,33310,1222,499
20220609,FUT3,135,305,100,100,969,408
20220609,FUT4,115,135,100,100,1035,413
20220609,FUT6,525,565,515,525,813,357
20220609,FUT7,500,515,400,500,698,540
20220609,FUT8,3,3,3,3,1119,558
20220609,FUT10,25455,25470,25420,25450,671,430
20220610,FUT1,43500,43500,43395,43500,93800,446
20220610,FUT2,33295,33420,33245,33330,1025,700
20220610,FUT3,100,150,100,100,983,365
20220610,FUT4,100,100,100,100,1315,384
20220610,FUT6,470,555,370,445,1557,466
20220610,FUT7,530,560,515,640,1400,622
20220610,FUT8,3,3,3,3,950,592
20220610,FUT10,25345,25395,25315,25380,1151,353
20220613,FUT1,43495,43500,43485,43500,1097,661
20220613,FUT2,33350,33445,33290,33350,918,425
20220613,FUT3,100,120,100,100,994,528
20220613,FUT4,100,100,100,100,691,646
20220613,FUT6,460,575,450,465,608,498
20220613,FUT7,640,640,640,640,639,433
20220613,FUT8,100,100,100,100,789,520
20220613,FUT10,25355,25385,25345,25340,908,751
20220614,FUT1,43405,43465,43390,43460,1192,672
20220614,FUT2,332300,333250,332250,330900,1124,529
20220614,FUT3,100,100,100,100,798,565
20220614,FUT4,100,155,100,100,787,471
20220614,FUT6,425,470,335,400,1042,436
20220614,FUT7,555,665,598,585,1043,226
20220614,FUT8,100,105,100,100,1361,585
20220614,FUT10,25330,25360,25180,25260,995,303
20220615,FUT1,3,3,3,3,831,224
20220615,FUT2,43500,43500,43500,43500,1003,511
20220615,FUT3,100,145,100,100,884,532
20220615,FUT4,165,180,100,175,1062,452
20220615,FUT6,465,515,350,455,911,489
20220615,FUT7,625,705,550,555,1052,753
20220615,FUT8,100,110,100,100,860,420
20220615,FUT10,25195,25240,25145,25155,974,546
20220616,FUT1,100,100,100,100,1133,596
20220616,FUT2,43490,43500,43490,43430,946,334
20220616,FUT3,135,205,100,100,113500,377
20220616,FUT4,240,265,225,270,1069,547
20220616,FUT6,430,455,300,440,1112,337
20220616,FUT7,550,560,485,565,953,353
20220616,FUT8,220,305,165,200,816,495
20220616,FUT10,25095,25095,25030,25110,914,372
20220617,FUT1,105,140,100,175,751,503
20220617,FUT2,43485,43500,43420,43410,926,559
20220617,FUT3,135,235,100,100,1056,515
20220617,FUT4,195,285,100,180,917,427
20220617,FUT6,455,500,410,400,1241,380
20220617,FUT7,590,625,560,565,1060,518
20220617,FUT8,140,175,100,100,1003,432
20220617,FUT10,25190,25200,25108,25105,692,547
20220620,FUT1,225,255,185,120,1275,466
20220620,FUT2,43395,43415,43350,43345,991,531
20220620,FUT3,100,100,100,100,679,393
20220620,FUT4,125,135,100,165,891,353
20220620,FUT6,365,475,265,335,855,552
20220620,FUT7,590,615,505,600,852,419
20220620,FUT8,100,185,100,105,1249,589
20220620,FUT10,25060,25105,24940,25085,629,509
20220621,FUT1,100,110,100,100,860,465
20220621,FUT2,43395,43500,43375,43435,701,466
20220621,FUT3,100,225,100,100,1051,452
20220621,FUT4,190,230,135,130,1336,457
20220621,FUT6,325,385,270,280,948,573
20220621,FUT7,610,685,515,645,996,620
20220621,FUT8,175,240,100,100,1018,641
20220621,FUT10,25065,25130,24927,24925,1103,453
20220622,FUT1,220,220,205,165,1261,528
20220622,FUT2,43445,43465,43340,43500,695,565
20220622,FUT3,100,100,100,100,772,767
20220622,FUT4,100,105,100,115,876,372
20220622,FUT6,200,260,165,190,1191,526
20220622,FUT7,650,655,525,665,976,441
20220622,FUT8,100,195,100,100,1263,355
20220622,FUT10,24890,24905,24795,25020,892,452
20220623,FUT1,185,255,130,140,849,586
20220623,FUT2,43500,43500,43485,43500,1234,512
20220623,FUT3,33220,33220,33220,33220,0,479
20220623,FUT4,160,225,100,135,874,417
20220623,FUT6,185,195,140,135,989,461
20220623,FUT7,665,695,640,620,1040,536
20220623,FUT8,100,100,111,100,1187,406
20220623,FUT10,24980,25010,24890,24905,880,534
20220624,FUT1,145,155,110,125,1041,646
20220624,FUT2,43500,43500,43455,43500,1300,526
20220624,FUT3,33250,33340,33250,33240,993,545
20220624,FUT4,100,100,100,100,1215,426
20220624,FUT6,175,355,100,200,875,492
20220624,FUT7,625,670,590,640,0,436
20220624,FUT8,115,165,100,185,1099,437
20220624,FUT10,24955,24970,24925,24935,915,358
20220627,FUT1,100,135,100,100,1154,463
20220627,FUT2,43485,43500,43410,43500,844,486
20220627,FUT3,33270,33330,33245,33305,1105,411
20220627,FUT4,100,130,100,100,1220,516
20220627,FUT6,230,240,210,175,1006,542
20220627,FUT7,635,690,605,660,779,498
20220627,FUT8,170,225,100,115,1365,579
20220627,FUT10,24940,24980,24930,24920,1111,427
20220628,FUT1,100,100,100,100,1231,549
20220628,FUT2,43500,43500,43445,43500,759,365
20220628,FUT3,333650,333900,333500,333450,1162,692
20220628,FUT4,125,210,100,130,1097,569
20220628,FUT6,110,165,100,160,1027,421
20220628,FUT7,520,640,395,530,938,311
20220628,FUT8,100,100,100,100,924,458
20220628,FUT10,25015,25055,24955,25025,998,506
20220629,FUT1,165,170,100,150,0,465
20220629,FUT2,43480,43500,43405,43500,761,620
20220629,FUT3,43500,43500,43500,43500,1442,581
20220629,FUT4,125,215,100,105,1226,692
20220629,FUT6,165,250,155,215,1069,515
20220629,FUT7,430,495,350,490,755,563
20220629,FUT8,115,220,100,190,1495,487
20220629,FUT10,1,1,1,1,1043,568
20220630,FUT1,205,350,200,165,836,598
20220630,FUT2,43450,43465,43405,43455,797,457
20220630,FUT3,43440,43500,43420,43410,636,587
20220630,FUT4,115,180,105,160,911,481
20220630,FUT6,190,340,170,150,826,402
20220630,FUT7,520,530,490,485,786,495
20220630,FUT8,210,285,170,190,1019,499
20220630,FUT10,100,100,100,100,1105,564
20220701,FUT1,1000,1350,1000,1000,1142,534
20220701,FUT2,43500,43500,43500,43500,1003,573
20220701,FUT3,43370,43425,43350,43425,884,413
20220701,FUT4,215,250,145,255,1004,551
20220701,FUT6,4,4,4,4,1284,442
20220701,FUT7,495,575,430,510,1079,387
20220701,FUT8,165,210,135,130,1331,479
20220701,FUT10,135,135,135,135,0,654
20220704,FUT1,1070,1125,1040,1105,1192,593
20220704,FUT2,43430,43455,43365,43425,1195,523
20220704,FUT3,43295,43320,43290,43330,669,582
20220704,FUT4,240,355,185,155,560,596
20220704,FUT6,100,100,100,100,969,544
20220704,FUT7,550,595,460,635,1129,566
20220704,FUT8,100,100,100,100,634,589
20220704,FUT10,110,155,100,130,785,563
20220705,FUT1,1130,1195,1105,1125,839,379
20220705,FUT2,43365,43450,43305,43400,867,447
20220705,FUT3,43325,43400,43200,43340,474,402
20220705,FUT4,195,370,185,210,937,576
20220705,FUT6,100,200,100,100,946,653
20220705,FUT7,675,705,640,725,750,531
20220705,FUT8,100,100,100,100,1160,444
20220705,FUT10,100,240,100,100,0,381
20220706,FUT1,1100,1125,1090,1085,1375,401
20220706,FUT2,43295,43330,43260,43330,1090,673
20220706,FUT3,43335,43430,43330,43300,1088,411
20220706,FUT4,160,300,115,100,852,618
20220706,FUT6,105,115,105,100,728,377
20220706,FUT7,640,720,595,615,109600,416
20220706,FUT8,120,220,100,180,1065,531
20220706,FUT10,145,210,125,135,988,481
20220707,FUT1,1040,1085,1035,1105,0,400
20220707,FUT2,13190,13190,13190,13190,0,474
20220707,FUT3,7060,7060,7060,7060,0,457
20220707,FUT4,165,255,160,155,1107,604
20220707,FUT6,100,100,100,100,71900,541
20220707,FUT7,615,615,615,615,803,419
20220707,FUT8,175,305,100,150,1222,639
20220707,FUT10,4,4,4,4,859,481
20220708,FUT1,1055,1205,995,1010,700,484
20220708,FUT2,13150,13205,13115,13090,979,398
20220708,FUT3,7105,7185,7045,7150,707,508
20220708,FUT4,170,175,120,240,939,607
20220708,FUT6,100,100,100,100,1069,452
20220708,FUT7,635,655,505,670,828,540
20220708,FUT8,125,210,100,110,904,515
20220708,FUT10,100,100,100,100,1085,677
20220711,FUT1,950,975,885,935,907,486
20220711,FUT2,13040,13090,13030,13005,670,477
20220711,FUT3,7175,7260,7170,7070,843,512
20220711,FUT4,225,295,145,185,1100,555
20220711,FUT6,100,100,100,100,1016,502
20220711,FUT7,685,700,595,695,942,486
20220711,FUT8,150,200,100,160,925,467
20220711,FUT10,100,185,100,175,1071,477
20220712,FUT1,28910,28910,28910,28910,0,488
20220712,FUT2,13045,13080,12920,13030,1073,354
20220712,FUT3,7175,7190,7175,7140,787,383
20220712,FUT4,220,265,195,120,967,442
20220712,FUT6,100,245,100,100,868,632
20220712,FUT7,690,780,615,720,1020,600
20220712,FUT8,145,150,102,100,1231,573
20220712,FUT10,215,250,155,190,1244,362
20220713,FUT1,28895,28960,28860,28925,1059,354
20220713,FUT2,13035,13120,12995,13050,1274,646
20220713,FUT3,7200,7210,7195,7235,858,598
20220713,FUT4,110,200,100,175,1093,337
20220713,FUT6,100,175,100,120,919,463
20220713,FUT7,685,755,585,745,1047,527
20220713,FUT8,100,100,100,130,691,521
20220713,FUT10,190,190,190,190,876,455
20220714,FUT1,28945,28970,28845,28920,1415,537
20220714,FUT2,13055,13100,13025,13080,863,527
20220714,FUT3,7280,7305,7165,7345,1103,416
20220714,FUT4,175,175,175,175,1262,619
20220714,FUT6,130,160,100,150,856,568
20220714,FUT7,805,935,790,800,997,285
20220714,FUT8,105,135,100,100,953,499
20220714,FUT10,130,140,100,100,757,581
20220715,FUT1,28900,28920,28895,28970,745,505
20220715,FUT2,13045,13150,12965,13010,463,396
20220715,FUT3,7350,7370,7180,7435,1120,244
20220715,FUT4,190,340,110,150,1154,438
20220715,FUT6,150,165,110,175,818,418
20220715,FUT7,10060,10060,10060,10060,0,351
20220715,FUT8,145,230,100,110,1292,409
20220715,FUT10,100,105,100,195,1206,413
20220718,FUT1,28975,29225,28875,28985,896,619
20220718,FUT2,12980,12985,12885,12935,1096,475
20220718,FUT3,7410,7475,7285,7360,742,446
20220718,FUT4,200,225,130,235,1370,364
20220718,FUT6,160,220,140,150,1447,653
20220718,FUT7,10105,10150,10100,10095,696,508
20220718,FUT8,125,150,100,135,1180,707
20220718,FUT10,155,160,140,255,676,343
20220719,FUT1,29055,29080,29050,29110,1009,528
20220719,FUT2,1,1,1,1,1027,574
20220719,FUT3,7345,7445,7225,7355,1171,443
20220719,FUT4,220,335,145,210,1066,541
20220719,FUT6,3,3,3,3,966,460
20220719,FUT7,2,2,2,2,702,421
20220719,FUT8,100,205,100,100,1164,458
20220719,FUT10,300,340,200,255,1086,560
20220720,FUT1,29140,29235,29075,29040,1244,529
20220720,FUT2,100,100,100,100,88300,545
20220720,FUT3,7440,7520,7425,7435,999,510
20220720,FUT4,195,200,100,165,947,330
20220720,FUT6,1,1,1,1,1349,329
20220720,FUT7,100,185,100,100,1384,381
20220720,FUT8,100,100,100,100,1013,501
20220720,FUT10,300,445,265,330,948,526
20220721,FUT1,29090,29170,29050,29060,1029,523
20220721,FUT2,100,110,100,100,1209,397
20220721,FUT3,7465,7535,7405,7495,843,512
20220721,FUT4,115,185,100,140,1331,546
20220721,FUT6,100,140,100,100,1199,655
20220721,FUT7,115,135,105,145,1176,450
20220721,FUT8,135,135,105,125,1388,378
20220721,FUT10,350,365,255,425,87000,500
20220722,FUT1,29135,29210,29110,29190,806,448
20220722,FUT2,3,3,3,3,1370,456
20220722,FUT3,7575,7645,7545,7625,1221,392
20220722,FUT4,190,315,160,230,1057,370
20220722,FUT6,100,100,100,100,821,395
20220722,FUT7,100,140,100,135,775,356
20220722,FUT8,140,235,100,120,891,456
20220722,FUT10,305,445,295,275,1120,417
20220725,FUT1,29150,29170,29080,29070,655,493
20220725,FUT2,100,100,100,100,964,556
20220725,FUT3,7670,7700,7640,7660,847,533
20220725,FUT4,230,355,225,245,966,417
20220725,FUT6,115,115,100,175,1102,468
20220725,FUT7,210,300,170,210,0,518
20220725,FUT8,100,100,100,155,998,697
20220725,FUT10,335,360,248,245,1106,530
20220726,FUT1,29045,29105,29035,29105,870,584
20220726,FUT2,100,140,100,100,509,455
20220726,FUT3,7660,7660,7660,7660,993,337
20220726,FUT4,265,395,135,345,720,486
20220726,FUT6,230,300,145,210,1429,465
20220726,FUT7,170,210,150,160,950,357
20220726,FUT8,110,285,100,100,1040,505
20220726,FUT10,195,183,110,215,748,370
20220727,FUT1,29120,29125,29105,29135,482,574
20220727,FUT2,100,120,100,145,771,696
20220727,FUT3,7630,7750,7600,7595,863,385
20220727,FUT4,365,380,220,390,1050,387
20220727,FUT6,165,255,155,130,1128,503
20220727,FUT7,4,4,4,4,915,509
20220727,FUT8,125,230,120,130,1217,436
20220727,FUT10,265,315,255,300,1007,609
20220728,FUT1,29130,29180,29070,29090,722,328
20220728,FUT2,100,100,100,100,819,474
20220728,FUT3,29035,29035,29035,29035,0,487
20220728,FUT4,520,565,456,455,1409,477
20220728,FUT6,100,110,100,145,1141,503
20220728,FUT7,2,2,2,2,949,545
20220728,FUT8,210,245,120,250,973,449
20220728,FUT10,280,300,175,350,959,508
20220729,FUT1,29075,29160,29050,29150,614,497
20220729,FUT2,100,175,100,100,1020,467
20220729,FUT3,28975,29085,28965,28900,1036,312
20220729,FUT4,380,435,360,320,1141,453
20220729,FUT6,155,210,140,165,976,439
20220729,FUT7,100,130,100,100,930,349
20220729,FUT8,210,240,105,255,788,431
20220729,FUT10,390,420,390,355,91700,509
20220801,FUT1,29195,29230,29130,29200,947,557
20220801,FUT2,100,100,100,100,1151,533
20220801,FUT3,28900,28900,28900,28900,1034,524
20220801,FUT4,350,355,290,335,863,634
20220801,FUT6,100,110,100,115,672,622
20220801,FUT7,120,140,100,160,647,528
20220801,FUT8,280,405,210,215,1152,369
20220801,FUT10,475,560,435,515,785,754
20220802,FUT1,29120,29150,29100,29110,1100,486
20220802,FUT2,27790,27790,27790,27790,0,464
20220802,FUT3,13110,13110,13110,13110,0,502
20220802,FUT4,410,530,380,320,1343,509
20220802,FUT6,130,185,100,160,1364,456
20220802,FUT7,260,280,195,265,838,510
20220802,FUT8,165,185,140,190,1053,364
20220802,FUT10,505,550,425,450,721,487
20220803,FUT1,29030,29030,28975,29005,1196,447
20220803,FUT2,27865,27985,27845,27815,838,615
20220803,FUT3,13120,13140,13055,13150,980,540
20220803,FUT4,240,420,165,230,925,474
20220803,FUT6,100,200,100,100,110000,735
20220803,FUT7,210,265,185,170,764,522
20220803,FUT8,230,245,130,290,935,465
20220803,FUT10,455,640,385,405,801,425
20220804,FUT1,28970,29105,28935,28995,1048,474
20220804,FUT2,27815,27815,27815,27815,1073,525
20220804,FUT3,13065,13105,12995,13115,1334,571
20220804,FUT4,210,290,115,115,926,573
20220804,FUT6,100,100,100,100,1100,324
20220804,FUT7,100,115,100,100,844,452
20220804,FUT8,295,420,240,255,761,504
20220804,FUT10,450,530,405,425,1136,382
20220805,FUT1,28995,29000,28960,29055,1047,533
20220805,FUT2,27840,27880,27765,27875,673,621
20220805,FUT3,13135,13225,13135,12985,578,543
20220805,FUT4,145,205,100,105,1045,419
20220805,FUT6,100,100,100,100,1199,518
20220805,FUT7,100,100,100,100,1101,432
20220805,FUT8,140,155,100,140,1235,393
20220805,FUT10,465,520,375,420,977,448
20220808,FUT1,29125,29250,29070,29125,982,490
20220808,FUT2,27740,27760,27735,27740,1098,399
20220808,FUT3,12890,12965,12870,12915,1214,579
20220808,FUT4,100,135,100,100,610,551
20220808,FUT6,120,130,100,100,953,608
20220808,FUT7,100,100,100,100,660,339
20220808,FUT8,100,100,100,100,1096,527
20220808,FUT10,345,405,310,475,1259,423
20220809,FUT1,29100,29115,29000,29075,933,543
20220809,FUT2,27730,27810,27670,27665,1108,553
20220809,FUT3,12875,12880,12860,12805,1216,430
20220809,FUT4,100,115,100,100,1177,583
20220809,FUT6,105,130,100,100,1190,420
20220809,FUT7,100,100,100,175,1100,598
20220809,FUT8,27840,27840,27840,27840,0,472
20220809,FUT10,520,610,470,470,1255,389
20220810,FUT1,3,3,3,3,1291,460
20220810,FUT2,27705,27930,27700,27665,1031,357
20220810,FUT3,12785,12815,12705,12755,994,492
20220810,FUT4,120,140,115,100,813,589
20220810,FUT6,100,280,100,140,1122,493
20220810,FUT7,1,1,1,1,923,415
20220810,FUT8,278500,278550,277900,279650,1079,471
20220810,FUT10,490,515,445,435,748,489
20220811,FUT1,100,100,100,100,840,687
20220811,FUT2,27675,27680,27670,27650,1011,440
20220811,FUT3,12770,12815,12755,12840,647,486
20220811,FUT4,150,155,100,120,1005,453
20220811,FUT6,125,165,100,200,1070,626
20220811,FUT7,100,100,100,100,794,504
20220811,FUT8,43500,43500,43500,43500,1077,295
20220811,FUT10,445,470,375,430,865,540
20220812,FUT1,105,285,100,170,840,396
20220812,FUT2,27575,27655,27555,27515,1022,479
20220812,FUT3,12885,13035,12810,12980,1187,647
20220812,FUT4,100,130,100,200,882,320
20220812,FUT6,100,120,100,100,958,333
20220812,FUT7,100,230,100,100,750,612
20220812,FUT8,43500,43500,43500,43500,1235,264
20220812,FUT10,4250,4850,3250,4550,1171,554
20220815,FUT1,100,120,100,100,691,542
20220815,FUT2,27525,27585,27525,27640,1176,685
20220815,FUT3,13045,13075,12925,13080,1220,668
20220815,FUT4,205,370,165,325,953,507
20220815,FUT6,100,100,100,110,105400,673
20220815,FUT7,135,270,125,170,928,455
20220815,FUT8,43500,43500,43500,43500,984,508
20220815,FUT10,4500,4535,4533,4530,751,576
20220816,FUT1,115,240,100,105,843,505
20220816,FUT2,27725,27775,27650,27610,1415,589
20220816,FUT3,13030,13095,12955,13050,1214,400
20220816,FUT4,380,395,355,450,1161,602
20220816,FUT6,39290,39290,39290,39290,0,474
20220816,FUT7,150,165,125,155,1240,490
20220816,FUT8,43500,43500,43500,43500,1106,457
20220816,FUT10,4485,4595,4410,4405,956,514
20220817,FUT1,125,235,115,110,777,551
20220817,FUT2,27605,27615,27565,27580,1041,605
20220817,FUT3,12970,13075,12935,13020,1014,522
20220817,FUT4,2,2,2,2,1028,549
20220817,FUT6,39285,39315,39195,39350,892,355
20220817,FUT7,120,125,100,185,980,531
20220817,FUT8,43485,43500,43440,43460,1180,431
20220817,FUT10,4440,4560,4375,4490,1135,653
20220818,FUT1,115,155,100,120,1044,522
20220818,FUT2,27630,27670,27615,27615,1205,487
20220818,FUT3,13125,13125,13105,13125,678,316
20220818,FUT4,100,100,100,100,1057,623
20220818,FUT6,39345,39370,39305,39445,984,546
20220818,FUT7,290,320,245,220,958,537
20220818,FUT8,43500,43500,43480,43500,147600,439
20220818,FUT10,4480,4505,4425,4445,1008,369
20220819,FUT1,100,100,100,100,1380,529
20220819,FUT2,27595,27600,27575,27580,1016,478
20220819,FUT3,13155,13310,13145,13120,1166,526
20220819,FUT4,135,185,140,125,1152,496
20220819,FUT6,2,2,2,2,778,427
20220819,FUT7,180,205,150,210,937,302
20220819,FUT8,43500,43500,43500,43500,911,573
20220819,FUT10,4415,4510,4335,4415,1329,589
20220822,FUT1,1400,1500,1000,1400,1106,579
20220822,FUT2,27575,27625,27570,27580,1095,706
20220822,FUT3,13120,13185,13065,13090,637,539
20220822,FUT4,100,255,100,155,1220,501
20220822,FUT6,100,100,100,100,1074,516
20220822,FUT7,275,330,245,345,630,644
20220822,FUT8,43405,43450,43385,43325,866,414
20220822,FUT10,4445,4640,4435,4450,109700,548
20220823,FUT1,1410,1580,1300,1355,831,471
20220823,FUT2,27565,27590,27535,27585,937,388
20220823,FUT3,1,1,1,1,942,533
20220823,FUT4,115,120,100,140,1180,585
20220823,FUT6,105,185,111,100,1178,544
20220823,FUT7,260,320,245,315,852,482
20220823,FUT8,43225,43225,43285,43285,970,512
20220823,FUT10,4505,4590,4430,4565,1220,501
20220824,FUT1,1445,1560,1395,1410,1012,411
20220824,FUT2,27565,27595,27520,27625,1142,452
20220824,FUT3,100,100,100,100,1181,426
20220824,FUT4,185,205,180,220,1119,514
20220824,FUT6,100,110,100,100,985,423
20220824,FUT7,365,390,365,390,1249,669
20220824,FUT8,43295,43380,43180,43250,1221,688
20220824,FUT10,4540,4600,4520,4515,1363,561
20220825,FUT1,1390,1495,1365,1355,834,581
20220825,FUT2,27610,27705,27545,27735,1230,424
20220825,FUT3,140,230,100,100,1109,491
20220825,FUT4,175,200,100,295,1080,556
20220825,FUT6,100,125,100,100,847,361
20220825,FUT7,395,465,305,335,1165,681
20220825,FUT8,43290,43385,43275,43330,1156,375
20220825,FUT10,4,4,4,4,977,565
20220826,FUT1,1275,1280,1200,1220,1160,542
20220826,FUT2,27670,27745,27525,27665,1027,526
20220826,FUT3,100,170,100,195,1002,378
20220826,FUT4,270,330,175,100,915,509
20220826,FUT6,1000,1050,1000,1150,1045,482
20220826,FUT7,2850,3450,1700,3250,1056,492
20220826,FUT8,43390,43440,43255,43395,866,596
20220826,FUT10,100,100,100,100,1048,473
20220829,FUT1,1145,1240,990,1195,768,432
20220829,FUT2,27625,27770,27580,27590,1124,560
20220829,FUT3,210,235,140,245,993,477
20220829,FUT4,100,100,100,100,864,441
20220829,FUT6,1100,1185,1025,1160,1188,507
20220829,FUT7,13725,13725,13725,13725,0,380
20220829,FUT8,43335,43435,43310,43310,1113,474
20220829,FUT10,100,190,100,100,1033,567
20220830,FUT1,1190,1235,1145,1200,614,404
20220830,FUT2,27615,27645,27595,27595,798,543
20220830,FUT3,300,335,215,340,899,506
20220830,FUT4,105,115,100,125,1259,574
20220830,FUT6,4,4,4,4,1138,734
20220830,FUT7,13855,13875,13820,13820,965,517
20220830,FUT8,43325,43350,43300,43240,704,391
20220830,FUT10,100,100,100,100,850,492
20220831,FUT1,1265,1375,1260,1270,1008,379
20220831,FUT2,27625,27770,27510,27625,1502,418
20220831,FUT3,350,495,290,390,823,518
20220831,FUT4,140,190,120,110,968,511
20220831,FUT6,100,100,100,100,1186,445
20220831,FUT7,13940,14090,13840,14015,956,532
20220831,FUT8,43240,43250,43230,43260,1374,608
20220831,FUT10,100,125,100,100,0,413
20220901,FUT1,1305,1320,1210,1185,1036,673
20220901,FUT2,27595,27680,27565,27530,0,509
20220901,FUT3,370,368,345,360,754,586
20220901,FUT4,100,195,100,100,1183,534
20220901,FUT6,120,175,100,120,1503,666
20220901,FUT7,13995,14045,13985,14035,867,454
20220901,FUT8,43190,43310,43055,43180,1194,463
20220901,FUT10,135,230,100,145,791,381
20220902,FUT1,1200,1330,1185,1290,1028,483
20220902,FUT2,27500,27535,27455,27415,890,660
20220902,FUT3,365,450,290,465,979,486
20220902,FUT4,150,235,100,100,1195,554
20220902,FUT6,100,100,100,100,945,407
20220902,FUT7,14040,14085,13940,14155,877,396
20220902,FUT8,43210,43220,43190,43165,912,560
20220902,FUT10,160,200,135,100,1078,494
20220905,FUT1,1260,1315,1240,1255,1382,463
20220905,FUT2,27365,27410,27365,27345,1001,494
20220905,FUT3,470,500,470,455,1427,697
20220905,FUT4,100,100,100,100,1042,543
20220905,FUT6,115,185,100,100,893,688
20220905,FUT7,14160,14200,14130,14215,79000,466
20220905,FUT8,43205,43340,43120,43170,888,438
20220905,FUT10,180,230,130,200,1190,681
20220906,FUT1,1180,1195,1135,1180,1265,507
20220906,FUT2,27420,27450,27370,27460,861,325
20220906,FUT3,475,500,420,445,620,401
20220906,FUT4,100,110,100,100,0,343
20220906,FUT6,4,4,4,4,1159,644
20220906,FUT7,14220,14270,14115,14195,949,589
20220906,FUT8,43115,43195,42920,43110,789,607
20220906,FUT10,220,330,155,260,878,389
20220907,FUT1,1130,1255,1125,1085,1072,620
20220907,FUT2,27375,27465,27265,27360,1353,497
20220907,FUT3,450,585,445,435,1219,473
20220907,FUT4,21850,21850,21850,21850,0,578
20220907,FUT6,100,100,100,100,859,473
20220907,FUT7,14200,14260,14190,14120,747,444
20220907,FUT8,43075,43115,43055,42990,716,417
20220907,FUT10,240,400,115,270,857,398
20220908,FUT1,1110,1105,1085,1115,863,668
20220908,FUT2,27385,27490,27345,27325,1107,314
20220908,FUT3,395,470,360,345,1019,642
20220908,FUT4,21780,21795,21740,21750,901,446
20220908,FUT6,140,210,100,110,765,563
20220908,FUT7,14110,14130,14015,14125,1207,524
20220908,FUT8,43055,43065,43000,43020,909,573
20220908,FUT10,235,250,120,310,1204,521
20220909,FUT1,1120,1160,1025,1125,902,585
20220909,FUT2,27300,27320,27285,27375,907,424
20220909,FUT3,390,495,350,425,1040,427
20220909,FUT4,21775,21805,21655,21745,1129,371
20220909,FUT6,160,215,100,145,864,553
20220909,FUT7,14155,14280,14100,14170,913,497
20220909,FUT8,43005,43080,42990,43020,1240,408
20220909,FUT10,295,300,250,295,1000,718
20220912,FUT1,1180,1270,905,1175,1068,446
20220912,FUT2,27440,27540,27240,27425,956,406
20220912,FUT3,410,415,350,335,969,374
